employee_id,nom,prenom,genre,date_naissance,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,manager_id,temps_partiel,taux_activite
3307,Laurent,Thomas,F,1992-02-15,thomas.laurent@datascope.fr,Direction,Lyon,Interim,2023-08-21,1.4,2348.0,2645,Oui,100
1359,Petit,Sophie,M,1977-11-11,sophie.petit@datascope.fr,Marketing,Nantes,Interim,2019-03-19,5.8,2927.0,1127,Oui,100
2180,Vincent,Antoine,F,1985-02-22,antoine.vincent@datascope.fr,RH,Nantes,CDI,2020-07-11,4.5,2647.0,1413,Non,100
2257,Fournier,Louis,F,2000-07-14,louis.fournier@datascope.fr,Informatique,Lyon,CDI,2015-06-03,9.6,2091.0,2967,Non,100
2695,Bertrand,Alice,M,2000-06-06,alice.bertrand@datascope.fr,Informatique,Marseille,CDI,2021-04-06,3.7,3540.0,3004,Non,100
1387,Simon,Alice,F,1986-08-25,alice.simon@datascope.fr,R&D,Strasbourg,CDI,2015-08-25,9.4,3920.0,3118,Non,100
1196,Laurent,Pierre,F,2013-06-27,pierre.laurentdatascope.fr,Logistics,Strasbourg,CDI,2022-09-28,-0.4,0,2461,Oui,100
1554,Richard,Hugo,F,1975-01-26,hugo.richard@datascope.fr,Logistique,Marseille,CDI,2022-11-25,2.1,2957.0,,Non,100
3075,Thomas,Antoine,M,1997-11-16,antoine.thomas@datascope.fr,Direction,Paris,CDI,2016-10-13,8.2,1956.0,1092,Oui,100
3229,Vincent,Louis,F,1994-12-31,louis.vincent@datascope.fr,Finance,Toulouse,CDI,2015-11-16,9.1,3346.0,3334,Non,100
2625,Dubois,Théo,NB,1976-04-16,théo.dubois@datascope.fr,Commercial,Lyon,CDD,2018-02-26,6.8,2849.0,,Non,100
1874,Robert,Sarah,M,1968-04-14,sarah.robert@datascope.fr,Commercial,Bordeaux,CDI,2015-07-16,9.5,3319.0,1136,Oui,100
1620,Thomas,Léa,M,1987-11-02,léa.thomas@datascope.fr,R&D,Nice,CDI,2018-02-04,6.9,2089.0,,Oui,100
1207,Garcia,Alice,M,1972-10-19,alice.garcia@datascope.fr,Commercial,Nice,CDD,2015-05-08,9.7,,2525,Non,80
2564,Martin,Inès,M,1997-03-04,inès.martin@datascope.fr,RH,Marseille,CDI,2024-02-06,0.9,3811.0,2630,Oui,100
2899,Durand,Alice,M,1982-04-23,alice.durand@datascope.fr,Finance,Strasbourg,CDI,2024-03-14,0.8,2828.0,1875,Non,100
1253,Richard,Louis,F,1977-03-22,louis.richard@datascope.fr,Opérations,Strasbourg,CDI,2021-02-24,3.8,1060.0,2122,Non,80
3195,David,Léa,M,2000-05-17,léa.david@datascope.fr,Finance,Toulouse,CDD,2015-11-23,9.1,2222.0,1005,Oui,100
1820,Simon,Alice,M,1995-11-01,alice.simon@datascope.fr,Opérations,Grenoble,Interim,2019-09-16,5.3,2696.0,1875,Non,100
1310,Bernard,Alice,F,1976-01-27,alice.bernard@datascope.fr,Opérations,Strasbourg,CDD,2019-10-18,5.2,3282.0,1845,Non,80
2347,Simon,Nicolas,F,1993-05-01,nicolas.simon@datascope.fr,Informatique,Lyon,CDI,2019-01-17,6.0,2498.0,,Non,100
2959,Garcia,Antoine,NB,1974-03-27,antoine.garcia@datascope.fr,RH,Toulouse,CDI,2020-07-20,4.4,2444.0,3016,Non,100
1453,Durand,Pierre,F,1984-05-10,pierre.durand@datascope.fr,Opérations,Lyon,CDI,2020-05-10,4.6,1192.0,2607,Non,50
3046,Petit,Paul,F,1996-11-05,paul.petit@datascope.fr,RH,Toulouse,Interim,2018-02-27,6.8,2078.0,,Non,100
3114,Simon,Thomas,F,1976-08-08,thomas.simon@datascope.fr,Juridique,Lyon,CDI,2019-07-28,5.4,2047.0,1005,Non,100
2496,Simon,Sarah,F,1986-02-22,sarah.simon@datascope.fr,RH,Lyon,CDD,2015-03-06,9.8,2334.0,,Non,100
1034,Robert,Romain,M,1966-11-20,romain.robert@datascope.fr,RH,Nantes,CDI,2021-07-08,3.5,2966.0,2525,Non,80
1821,Roux,Chloé,M,2000-10-15,chloé.roux@datascope.fr,Marketing,Lyon,Alternance,2022-01-27,2.9,1327.0,2967,Oui,80
2664,Simon,Inès,M,1989-10-02,inès.simon@datascope.fr,Juridique,Marseille,CDI,2018-07-02,6.5,3062.0,,Non,50
2246,Leroy,Paul,F,1987-12-31,paul.leroy@datascope.fr,Marketing,Strasbourg,CDD,2017-03-29,7.8,1154.0,3378,Oui,100
2842,Moreau,Alice,F,1988-05-12,alice.moreau@datascope.fr,Juridique,Lille,CDI,2018-09-02,6.3,3088.0,3016,Non,50
1319,Dubois,Marie,M,1985-03-25,marie.dubois@datascope.fr,Logistique,Lyon,Interim,2017-10-14,7.2,1630.0,1247,Oui,100
1519,Garcia,Inès,F,2015-07-17,inès.garciadatascope.fr,Operations,Toulouse,Interim,2024-12-21,-2.4,0,,Non,100
1174,Michel,Chloé,F,1982-05-20,chloé.michel@datascope.fr,Direction,Marseille,Alternance,2019-07-30,5.4,900,1401,Non,80
2464,Durand,Antoine,F,1985-05-09,antoine.durand@datascope.fr,Direction,Toulouse,CDI,2022-02-11,2.9,2353.0,,Non,100
1517,David,Alice,F,1998-05-05,alice.david@datascope.fr,Juridique,Marseille,Alternance,2020-09-17,4.3,993.0,,Non,100
1156,Bernard,Romain,M,1997-09-08,romain.bernard@datascope.fr,RH,Lyon,Interim,2018-11-25,6.1,2266.0,1335,Non,100
1351,Bernard,Paul,F,1986-12-20,paul.bernard@datascope.fr,Informatique,Bordeaux,Stage,2020-02-26,4.8,900,3284,Non,100
2301,Bernard,Léa,M,1988-12-31,léa.bernard@datascope.fr,Juridique,Bordeaux,CDI,2019-06-04,5.6,2770.0,,Non,100
1762,Martin,Romain,F,1992-01-06,romain.martin@datascope.fr,Informatique,Grenoble,CDI,2022-07-31,2.4,3477.0,1307,Non,100
1563,Thomas,Alice,F,1982-11-19,alice.thomas@datascope.fr,Informatique,Marseille,CDD,2017-10-28,7.2,2450.0,1801,Oui,100
1413,Petit,Hugo,F,2010-06-11,hugo.petitdatascope.fr,Logistics,Strasbourg,CDI,2024-10-18,0.2,0,1957,Non,80
2819,Durand,Lucas,F,1993-06-24,lucas.durand@datascope.fr,Logistique,Bordeaux,CDI,2018-07-27,6.4,2234.0,,Non,100
1649,Moreau,Inès,M,1984-04-11,inès.moreau@datascope.fr,Finance,Nantes,CDI,2017-05-14,7.6,2274.0,,Non,80
1951,Martin,Alice,M,1998-11-29,alice.martin@datascope.fr,Informatique,Nice,CDI,2022-02-11,2.9,2952.0,1413,Non,100
2504,Michel,Pierre,M,1987-05-09,pierre.michel@datascope.fr,RH,Lyon,Interim,2018-06-17,6.5,3008.0,,Non,100
2907,Leroy,Louis,M,1966-10-02,louis.leroy@datascope.fr,Logistique,Grenoble,CDI,2023-02-22,1.9,2623.0,1005,Non,100
3254,Thomas,Léa,F,1984-06-21,léa.thomas@datascope.fr,Commercial,Nice,CDI,2024-09-16,0.3,1784.0,3142,Non,50
1800,Laurent,Antoine,M,1988-10-20,antoine.laurent@datascope.fr,Informatique,Grenoble,CDI,2018-02-18,6.9,3373.0,1100,Oui,50
1154,Fournier,Louis,F,1985-01-27,louis.fournier@datascope.fr,Finance,Grenoble,CDI,2018-03-15,6.8,2330.0,1801,Non,80
2385,Michel,Marie,M,1998-10-27,marie.michel@datascope.fr,Commercial,Nantes,CDI,2019-02-15,5.9,3748.0,3378,Non,100
2820,David,Paul,F,1975-10-16,paul.david@datascope.fr,Opérations,Toulouse,CDD,2021-06-25,3.5,2039.0,3142,Oui,100
2066,Fournier,Paul,NB,1992-05-22,paul.fournier@datascope.fr,Opérations,Paris,CDI,2022-10-04,2.2,3229.0,1747,Non,80
1702,Roux,Théo,F,1982-02-10,théo.roux@datascope.fr,RH,Bordeaux,CDI,2019-06-07,5.6,2877.0,,Oui,50
2481,Moreau,Lucas,M,1988-05-01,lucas.moreau@datascope.fr,Marketing,Bordeaux,CDI,2016-12-11,8.1,3693.0,2122,Non,100
1665,Roux,Pierre,M,1999-04-28,pierre.roux@datascope.fr,Finance,Nice,CDD,2018-03-28,6.8,3212.0,3118,Non,100
3337,Bernard,Inès,F,1989-08-18,inès.bernard@datascope.fr,Juridique,Lyon,CDI,2019-02-09,5.9,2968.0,,Non,100
1525,Petit,Sophie,M,1971-08-19,sophie.petit@datascope.fr,Opérations,Bordeaux,CDI,2021-04-13,3.7,3826.0,1561,Non,100
1922,Bernard,Marie,F,1992-02-29,marie.bernard@datascope.fr,Informatique,Marseille,CDI,2022-11-16,2.1,2406.0,3004,Non,100
1579,Dubois,Paul,M,1971-08-19,paul.dubois@datascope.fr,Informatique,Paris,CDD,2019-05-19,5.6,1388.0,3142,Non,100
2102,Fournier,Léa,F,1981-07-22,léa.fournier@datascope.fr,Juridique,Toulouse,CDD,2023-11-28,1.1,2258.0,3142,Non,100
2767,Michel,Antoine,F,1999-06-14,antoine.michel@datascope.fr,Juridique,Nice,Stage,2019-07-07,5.5,900,3016,Non,100
2961,Richard,Pierre,NB,1987-03-07,pierre.richard@datascope.fr,Juridique,Lyon,CDI,2021-12-13,3.0,2461.0,1136,Non,100
2671,Leroy,Antoine,F,1973-07-13,antoine.leroy@datascope.fr,Informatique,Bordeaux,Stage,2020-08-05,4.4,900,2525,Non,100
2916,Fournier,Alice,M,1985-01-04,alice.fournier@datascope.fr,Commercial,Lyon,CDI,2023-12-12,1.1,3597.0,1875,Oui,100
2346,Richard,Thomas,NB,1988-11-26,thomas.richard@datascope.fr,Opérations,Strasbourg,CDI,2022-05-29,2.6,1218.0,2067,Non,100
1910,Bertrand,Paul,F,1979-09-29,paul.bertrand@datascope.fr,R&D,Toulouse,CDI,2020-09-08,4.3,2006.0,1747,Non,50
3296,Dubois,Hugo,F,1978-09-17,hugo.dubois@datascope.fr,Finance,Bordeaux,CDI,2019-07-24,5.4,2974.0,1519,Non,100
1993,David,Marie,F,1978-06-09,marie.david@datascope.fr,Informatique,Strasbourg,CDI,2017-08-31,7.3,2688.0,2461,Non,80
2440,Garcia,Camille,M,1984-04-15,camille.garcia@datascope.fr,Opérations,Lyon,CDI,2019-06-28,5.5,2503.0,,Non,100
2111,Vincent,Théo,F,1973-09-19,théo.vincent@datascope.fr,Informatique,Lyon,CDI,2016-04-14,8.7,3895.0,1957,Oui,100
2833,Martin,Nicolas,M,1972-02-22,nicolas.martin@datascope.fr,Finance,Nantes,CDD,2015-12-20,9.0,3303.0,2067,Non,100
3140,Leroy,Hugo,F,1967-06-12,hugo.leroy@datascope.fr,RH,Paris,CDI,2015-06-18,9.5,2215.0,3028,Non,100
3183,Petit,Alice,F,1984-07-24,alice.petit@datascope.fr,Logistique,Toulouse,CDI,2020-09-30,4.3,2460.0,,Non,80
1428,Simon,Théo,F,1993-12-09,théo.simon@datascope.fr,R&D,Lille,CDI,2020-12-12,4.1,2697.0,1127,Non,100
1790,Simon,Paul,M,2011-01-26,paul.simondatascope.fr,Legal,Bordeaux,CDI,2017-01-26,-2.5,0,,Oui,100
2177,Thomas,Julie,M,1991-04-19,julie.thomas@datascope.fr,Opérations,Nantes,CDI,2018-06-25,6.5,3406.0,1179,Non,50
1542,Garcia,Romain,M,1969-03-23,romain.garcia@datascope.fr,Finance,Nantes,CDI,2016-11-19,8.1,900,2067,Non,100
2373,David,Camille,F,1995-10-23,camille.david@datascope.fr,Informatique,Lille,CDI,2019-06-03,5.6,3091.0,1194,Non,100
3214,Fournier,Nicolas,F,1984-10-22,nicolas.fournier@datascope.fr,RH,Lyon,CDI,2023-07-24,1.4,4296.0,1247,Non,100
1781,Durand,Chloé,M,1975-05-26,chloé.durand@datascope.fr,Informatique,Lyon,CDI,2023-12-17,1.0,2505.0,2645,Non,100
1455,Robert,Pierre,M,1975-03-11,pierre.robert@datascope.fr,Commercial,Nantes,Interim,2020-02-17,4.9,2334.0,2245,Non,100
1834,Durand,Chloé,F,1988-10-05,chloé.durand@datascope.fr,Commercial,Bordeaux,CDI,2016-07-02,8.5,3440.0,3142,Non,100
1929,Fournier,Léa,M,1969-02-24,léa.fournier@datascope.fr,R&D,Bordeaux,Alternance,2018-08-29,6.3,900,1196,Non,100
3066,Simon,Hugo,M,1972-04-15,hugo.simon@datascope.fr,R&D,Lyon,CDI,2021-12-27,3.0,1204.0,2245,Non,80
2258,Richard,Pierre,F,1981-02-22,pierre.richard@datascope.fr,Finance,Bordeaux,CDD,2015-06-29,9.5,2795.0,3142,Non,100
2934,Thomas,Emma,F,1972-04-08,emma.thomas@datascope.fr,Commercial,Bordeaux,CDD,2019-08-25,5.4,3181.0,1401,Non,100
1537,Lefebvre,Sophie,F,1969-11-02,sophie.lefebvre@datascope.fr,Opérations,Grenoble,Stage,2018-03-07,6.8,900,1195,Oui,100
1555,Garcia,Inès,F,1994-07-07,inès.garcia@datascope.fr,Informatique,Toulouse,CDI,2018-02-18,6.9,2770.0,1092,Oui,100
2017,Moreau,Romain,F,1966-11-16,romain.moreau@datascope.fr,Direction,Marseille,Interim,2015-01-05,10.0,2738.0,,Oui,100
2306,Roux,Camille,M,1988-08-27,camille.roux@datascope.fr,Juridique,Marseille,Alternance,2020-12-12,4.1,1468.0,1247,Oui,100
2774,Dubois,Chloé,M,1966-02-19,chloé.dubois@datascope.fr,Juridique,Toulouse,CDD,2016-09-14,8.3,1496.0,,Oui,100
1876,Garcia,Antoine,M,1985-06-10,antoine.garcia@datascope.fr,Informatique,Toulouse,CDI,2017-03-29,7.8,3347.0,2461,Non,100
1348,Lefebvre,Léa,F,1967-03-05,léa.lefebvre@datascope.fr,Finance,Bordeaux,Stage,2018-09-16,6.3,900,,Oui,100
1540,Bertrand,Nicolas,NB,1981-01-18,nicolas.bertrand@datascope.fr,Opérations,Lille,CDI,2020-08-12,4.4,3311.0,1875,Non,100
1215,Thomas,Théo,M,1983-06-25,théo.thomas@datascope.fr,R&D,Lille,Stage,2024-11-19,0.1,900,1100,Non,100
3191,Vincent,Marie,F,1978-07-05,marie.vincent@datascope.fr,Finance,Nice,CDI,2018-09-08,6.3,2622.0,3028,Non,100
2057,Thomas,Hugo,F,1996-11-30,hugo.thomas@datascope.fr,Logistique,Grenoble,CDI,2023-12-07,1.1,3385.0,3378,Non,100
2744,Fournier,Emma,F,1997-07-06,emma.fournier@datascope.fr,Logistique,Bordeaux,Alternance,2019-08-29,5.3,1367.0,1801,Non,100
1793,Michel,Sarah,M,1965-11-08,sarah.michel@datascope.fr,Opérations,Grenoble,CDI,2019-09-25,5.3,2012.0,,Non,100
1168,Garcia,Léa,M,1973-07-02,léa.garcia@datascope.fr,Opérations,Marseille,CDI,2023-06-10,1.6,2859.0,,Non,100
1728,Roux,Hugo,F,1973-07-18,hugo.roux@datascope.fr,R&D,Strasbourg,Interim,2017-03-01,7.8,1848.0,3142,Oui,100
1546,Leroy,Théo,M,1965-07-28,théo.leroy@datascope.fr,Informatique,Paris,CDI,2022-06-21,2.5,2177.0,,Non,50
1143,Durand,Antoine,M,1969-09-21,antoine.durand@datascope.fr,R&D,Lille,Stage,2017-12-27,7.0,900,1401,Non,100
1414,Thomas,Louis,M,1980-03-02,louis.thomas@datascope.fr,Finance,Strasbourg,CDI,2016-08-14,8.4,3630.0,3142,Oui,50
3322,Garcia,Marie,F,1967-09-20,marie.garcia@datascope.fr,Direction,Lyon,CDI,2019-09-26,5.3,1450.0,3378,Oui,100
1700,Roux,Louis,F,1970-07-04,louis.roux@datascope.fr,Opérations,Toulouse,CDI,2020-04-09,4.7,2186.0,1561,Non,100
1653,Bernard,Inès,F,1990-01-07,inès.bernard@datascope.fr,Juridique,Bordeaux,CDI,2019-05-06,5.7,1952.0,1335,Non,100
2451,Thomas,Théo,F,1990-07-11,théo.thomas@datascope.fr,RH,Lille,CDD,2023-05-29,1.6,900,2619,Non,100
3325,Laurent,Léa,F,1967-11-26,léa.laurent@datascope.fr,R&D,Grenoble,CDI,2016-12-02,8.1,3556.0,1880,Non,100
1358,Thomas,Lucas,M,1990-07-29,lucas.thomas@datascope.fr,Direction,Lille,CDI,2017-12-07,7.1,3071.0,1790,Non,50
1766,Laurent,Hugo,NB,1981-04-11,hugo.laurent@datascope.fr,Direction,Lyon,CDI,2015-02-10,9.9,2065.0,1880,Non,80
2621,Simon,Léa,NB,1983-01-28,léa.simon@datascope.fr,Opérations,Bordeaux,Alternance,2022-02-05,2.9,1002.0,1401,Non,50
2075,Martin,Paul,F,1970-04-26,paul.martin@datascope.fr,R&D,Nice,CDI,2019-09-16,5.3,2896.0,,Oui,50
1440,Lefebvre,Sophie,M,2000-09-30,sophie.lefebvre@datascope.fr,Informatique,Nantes,CDI,2020-11-09,4.1,2440.0,1307,Non,100
2592,Lefebvre,Lucas,M,1986-05-11,lucas.lefebvre@datascope.fr,R&D,Toulouse,Alternance,2022-05-20,2.6,1450.0,1194,Non,50
1890,Michel,Marie,M,1974-05-14,marie.michel@datascope.fr,R&D,Nice,CDI,2023-02-18,1.9,1336.0,3284,Oui,100
2513,Vincent,Théo,F,1992-01-31,théo.vincent@datascope.fr,Finance,Nantes,CDI,2015-09-11,9.3,3809.0,1845,Non,100
2540,Garcia,Pierre,F,1993-07-07,pierre.garcia@datascope.fr,Informatique,Marseille,CDI,2019-07-20,5.5,3514.0,1790,Non,100
1612,Fournier,Lucas,M,1998-07-23,lucas.fournier@datascope.fr,Informatique,Nice,CDI,2022-10-17,2.2,3153.0,2597,Non,100
3041,Martin,Romain,F,1994-08-02,romain.martin@datascope.fr,Commercial,Nantes,CDI,2020-05-19,4.6,1128.0,1818,Non,80
3172,Garcia,Hugo,M,1986-08-25,hugo.garcia@datascope.fr,Marketing,Grenoble,CDI,2017-05-10,7.6,2743.0,1569,Non,100
2062,Fournier,Inès,M,1991-06-06,inès.fournier@datascope.fr,Informatique,Nantes,Interim,2017-06-26,7.5,2464.0,,Non,100
3319,Garcia,Louis,M,1986-05-04,louis.garcia@datascope.fr,Direction,Marseille,Interim,2020-03-17,4.8,3277.0,2122,Non,100
1868,Moreau,Sarah,F,1985-06-05,sarah.moreau@datascope.fr,Marketing,Strasbourg,CDI,2017-05-19,7.6,3278.0,1100,Oui,50
3122,Vincent,Emma,F,1983-05-02,emma.vincent@datascope.fr,RH,Nice,CDI,2017-11-21,7.1,3211.0,,Non,80
2182,Garcia,Hugo,M,1995-09-17,hugo.garcia@datascope.fr,Juridique,Toulouse,CDD,2017-01-20,7.9,3092.0,3142,Non,80
2623,Leroy,Louis,M,1983-02-24,louis.leroy@datascope.fr,Direction,Strasbourg,CDI,2020-06-04,4.6,4089.0,1100,Non,100
1134,Laurent,Julie,M,1985-02-21,julie.laurent@datascope.fr,Logistique,Paris,CDD,2021-12-14,3.0,2302.0,1335,Non,100
2335,Martin,Marie,M,1975-07-02,marie.martin@datascope.fr,Marketing,Toulouse,Interim,2017-05-28,7.6,1431.0,,Non,50
3150,Richard,Théo,M,1984-02-01,théo.richard@datascope.fr,Direction,Marseille,Alternance,2023-08-13,1.4,1173.0,,Non,100
2073,Fournier,Chloé,F,1968-09-23,chloé.fournier@datascope.fr,Direction,Toulouse,CDI,2018-03-17,6.8,3120.0,,Non,100
1391,Garcia,Nicolas,M,1969-08-06,nicolas.garcia@datascope.fr,Marketing,Lyon,CDD,2022-06-25,2.5,2769.0,2967,Non,100
2996,Bernard,Inès,M,1991-03-24,inès.bernard@datascope.fr,Marketing,Bordeaux,Alternance,2022-07-25,2.4,900,1957,Oui,100
2047,Roux,Lucas,F,1993-04-16,lucas.roux@datascope.fr,Juridique,Strasbourg,CDI,2021-04-17,3.7,2738.0,2122,Non,50
2587,Lefebvre,Sophie,F,1979-03-03,sophie.lefebvre@datascope.fr,Finance,Bordeaux,CDI,2023-06-30,1.5,3625.0,2835,Non,100
1768,Michel,Emma,F,1975-09-21,emma.michel@datascope.fr,Commercial,Lyon,CDI,2019-06-15,5.5,1938.0,3028,Non,50
1963,Bertrand,Nicolas,M,1972-12-07,nicolas.bertrand@datascope.fr,RH,Toulouse,CDI,2018-02-24,6.9,2718.0,2630,Oui,100
3108,Petit,Pierre,M,1995-04-25,pierre.petit@datascope.fr,Informatique,Lyon,CDI,2019-02-20,5.9,2232.0,1201,Oui,100
1731,Dubois,Alice,NB,1994-04-14,alice.dubois@datascope.fr,Logistique,Grenoble,CDD,2023-05-11,1.6,2241.0,1818,Oui,100
2778,Robert,Antoine,M,1965-07-15,antoine.robert@datascope.fr,RH,Bordeaux,Alternance,2015-09-10,9.3,,1561,Non,50
1780,Robert,Théo,NB,1971-07-07,théo.robert@datascope.fr,Commercial,Nice,CDI,2021-06-29,3.5,3527.0,,Oui,100
2101,David,Camille,M,1972-03-28,camille.david@datascope.fr,Marketing,Nantes,CDI,2018-03-25,6.8,2390.0,1179,Non,50
2970,Robert,Sophie,M,1993-03-18,sophie.robert@datascope.fr,RH,Lyon,CDI,2023-08-21,1.4,3422.0,2421,Non,50
2824,Robert,Lucas,F,1985-07-14,lucas.robert@datascope.fr,Marketing,Paris,Interim,2020-07-12,4.5,2295.0,2515,Non,100
2307,Richard,Alice,M,1974-07-14,alice.richard@datascope.fr,Marketing,Toulouse,Alternance,2019-04-04,5.7,1044.0,,Non,100
2112,Garcia,Hugo,F,1972-11-14,hugo.garcia@datascope.fr,Finance,Nantes,CDI,2022-03-20,2.8,2997.0,1413,Oui,50
1248,Vincent,Louis,F,1965-01-09,louis.vincent@datascope.fr,Marketing,Nice,CDI,2021-03-28,3.8,3321.0,,Non,100
3326,Roux,Hugo,F,1977-12-31,hugo.roux@datascope.fr,Juridique,Lille,CDI,2022-06-02,2.6,1515.0,1747,Non,100
2367,Petit,Romain,F,1982-01-19,romain.petit@datascope.fr,R&D,Marseille,CDD,2019-04-06,5.7,1626.0,1569,Non,100
1213,Richard,Sophie,M,1971-05-28,sophie.richard@datascope.fr,Informatique,Strasbourg,CDI,2023-11-29,1.1,2273.0,1195,Non,100
2593,Moreau,Emma,F,1969-11-29,emma.moreau@datascope.fr,Marketing,Nice,CDD,2021-08-16,3.4,2983.0,2619,Oui,80
2433,Martin,Marie,F,1965-12-05,marie.martin@datascope.fr,Marketing,Nantes,CDD,2023-06-18,1.5,1357.0,,Oui,100
3358,Laurent,Antoine,M,1968-11-23,antoine.laurent@datascope.fr,Marketing,Grenoble,CDD,2020-07-28,4.4,2323.0,1747,Non,50
2074,Michel,Inès,M,1972-12-04,inès.michel@datascope.fr,Direction,Paris,CDI,2021-08-30,3.3,2645.0,1818,Non,100
1182,David,Théo,F,1971-09-19,théo.david@datascope.fr,Commercial,Marseille,CDI,2023-08-02,1.4,1593.0,1401,Non,80
3306,Durand,Julie,F,1994-03-14,julie.durand@datascope.fr,Juridique,Strasbourg,CDI,2023-06-23,1.5,3752.0,,Non,80
2714,Robert,Pierre,F,1993-03-08,pierre.robert@datascope.fr,Finance,Strasbourg,CDD,2022-02-19,2.9,3049.0,2607,Oui,100
1562,Durand,Théo,M,2000-12-09,théo.durand@datascope.fr,Commercial,Nice,Stage,2018-11-11,6.1,900,,Non,80
1811,Dubois,Théo,F,1982-02-10,théo.dubois@datascope.fr,Juridique,Strasbourg,Alternance,2019-02-02,5.9,1289.0,2967,Non,100
2199,Martin,Nicolas,M,1997-09-26,nicolas.martin@datascope.fr,Informatique,Paris,CDD,2021-07-31,3.4,3002.0,1201,Non,100
2815,Bernard,Antoine,F,1968-01-09,antoine.bernard@datascope.fr,Informatique,Toulouse,Alternance,2023-11-20,1.1,965.0,2597,Non,100
2895,Laurent,Pierre,F,1995-08-13,pierre.laurent@datascope.fr,Commercial,Strasbourg,CDI,2020-01-23,4.9,2046.0,3142,Non,100
1187,Richard,Camille,F,1967-06-09,camille.richard@datascope.fr,Marketing,Lyon,CDI,2021-02-22,3.9,2371.0,1195,Non,80
1509,Michel,Julie,F,1967-08-15,julie.michel@datascope.fr,R&D,Grenoble,Interim,2015-05-06,9.7,1699.0,1100,Oui,100
1025,Richard,Thomas,F,1988-03-11,thomas.richard@datascope.fr,R&D,Nantes,Alternance,2018-07-06,6.5,1155.0,1413,Non,50
2893,Leroy,Théo,F,1966-11-05,théo.leroy@datascope.fr,Marketing,Marseille,CDI,2021-07-05,3.5,2127.0,3334,Oui,100
2769,Thomas,Camille,M,1968-09-28,camille.thomas@datascope.fr,RH,Nice,CDI,2020-05-03,4.7,3305.0,2645,Oui,100
1170,Martin,Sophie,M,1980-07-20,sophie.martin@datascope.fr,Commercial,Grenoble,CDD,2023-10-13,1.2,3849.0,1569,Non,80
2928,Martin,Sarah,F,1992-02-15,sarah.martin@datascope.fr,Informatique,Lille,CDI,2019-06-21,5.5,3689.0,3284,Non,100
2864,Robert,Paul,M,1975-03-13,paul.robert@datascope.fr,R&D,Strasbourg,CDI,2023-04-13,1.7,2596.0,2122,Non,100
1186,Leroy,Chloé,M,1966-09-30,chloé.leroy@datascope.fr,Logistique,Lille,CDI,2024-08-18,0.4,4098.0,3028,Non,80
3310,Laurent,Thomas,F,1998-10-10,thomas.laurent@datascope.fr,Finance,Marseille,CDI,2019-06-08,5.6,3084.0,3378,Oui,100
2386,Fournier,Emma,NB,1969-06-14,emma.fournier@datascope.fr,Logistique,Lille,CDD,2015-12-25,9.0,2497.0,,Non,50
2693,David,Paul,F,1965-07-10,paul.david@datascope.fr,Juridique,Marseille,Stage,2022-03-20,2.8,900,,Oui,100
2350,Martin,Pierre,NB,1971-03-09,pierre.martin@datascope.fr,Commercial,Marseille,CDI,2023-05-27,1.6,1941.0,1957,Oui,100
2729,Michel,Emma,M,1989-11-30,emma.michel@datascope.fr,Opérations,Lyon,CDI,2017-06-04,7.6,1921.0,1195,Non,80
2332,Bernard,Emma,M,1977-07-16,emma.bernard@datascope.fr,Opérations,Grenoble,CDI,2015-09-29,9.3,3361.0,1194,Non,100
3290,Roux,Théo,M,1988-09-09,théo.roux@datascope.fr,Logistique,Nice,CDD,2019-07-08,5.5,3661.0,2619,Oui,80
3105,Bernard,Louis,F,1970-09-21,louis.bernard@datascope.fr,Commercial,Lyon,CDD,2024-07-23,0.4,2242.0,1127,Non,100
1569,Moreau,Romain,F,2010-12-18,romain.moreau@datascope.fr,IT,Bordeaux,CDD,2023-08-29,1.3,0,3378,Non,100
2431,Bertrand,Théo,M,1995-05-30,théo.bertrand@datascope.fr,RH,Strasbourg,CDI,2018-04-23,6.7,3845.0,1100,Non,80
1079,Dubois,Camille,M,1982-03-20,camille.dubois@datascope.fr,Direction,Strasbourg,Alternance,2017-10-05,7.2,956.0,1569,Non,100
2652,Bertrand,Sarah,F,1975-05-13,sarah.bertrand@datascope.fr,Informatique,Lille,CDI,2017-07-06,7.5,2644.0,2645,Oui,100
1577,Leroy,Chloé,M,1987-01-27,chloé.leroy@datascope.fr,Finance,Paris,CDI,2015-09-03,9.3,,,Non,50
3011,Martin,Thomas,M,1971-10-04,thomas.martin@datascope.fr,Direction,Toulouse,CDI,2015-05-30,9.6,2408.0,1569,Non,80
3030,Moreau,Sarah,F,1996-07-03,sarah.moreau@datascope.fr,Opérations,Strasbourg,CDI,2024-01-14,1.0,3570.0,3334,Non,80
1329,David,Paul,M,1980-04-25,paul.david@datascope.fr,R&D,Grenoble,CDI,2021-12-24,3.0,2254.0,,Non,50
1698,Michel,Louis,F,1986-02-22,louis.michel@datascope.fr,R&D,Paris,CDI,2015-01-10,10.0,2324.0,1801,Non,100
2537,Simon,Chloé,F,1984-10-08,chloé.simon@datascope.fr,Juridique,Nice,CDI,2016-09-23,8.3,2989.0,3118,Non,100
2832,Michel,Sarah,F,1986-07-25,sarah.michel@datascope.fr,Logistique,Marseille,CDI,2015-05-23,9.6,3246.0,,Non,100
